scaffold	start	stop	nls_count	ss_count	gc_percent
Cf746836_TGAC_s1v1_scaffold_1529	20001	30001	0	3	44
Cf746836_TGAC_s1v1_scaffold_1529	30001	40001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1529	40001	50001	0	1	36
Cf746836_TGAC_s1v1_scaffold_1529	50001	59287	0	5	44
Cf746836_TGAC_s1v1_scaffold_153	1	8496	25	4	48
Cf746836_TGAC_s1v1_scaffold_1530	1	1583	1	0	39
Cf746836_TGAC_s1v1_scaffold_1531	1	1150	0	0	11
Cf746836_TGAC_s1v1_scaffold_1532	1	10001	38	5	48
Cf746836_TGAC_s1v1_scaffold_1532	10001	20001	0	8	46
Cf746836_TGAC_s1v1_scaffold_1532	20001	30001	0	0	46
Cf746836_TGAC_s1v1_scaffold_1532	30001	34351	0	0	42
Cf746836_TGAC_s1v1_scaffold_1533	1	10001	48	3	46
Cf746836_TGAC_s1v1_scaffold_1533	10001	20001	0	4	46
Cf746836_TGAC_s1v1_scaffold_1533	20001	30001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1533	30001	40001	0	4	45
Cf746836_TGAC_s1v1_scaffold_1533	40001	50001	0	3	45
Cf746836_TGAC_s1v1_scaffold_1533	50001	54586	0	0	36
Cf746836_TGAC_s1v1_scaffold_1534	1	4688	0	0	30
Cf746836_TGAC_s1v1_scaffold_1535	1	3755	15	7	36
Cf746836_TGAC_s1v1_scaffold_1536	1	10001	6	0	25
Cf746836_TGAC_s1v1_scaffold_1536	10001	17294	0	0	23
Cf746836_TGAC_s1v1_scaffold_1537	1	1987	7	0	37
Cf746836_TGAC_s1v1_scaffold_1538	1	10001	84	3	34
Cf746836_TGAC_s1v1_scaffold_1538	10001	20001	0	1	32
Cf746836_TGAC_s1v1_scaffold_1538	20001	30001	0	0	45
Cf746836_TGAC_s1v1_scaffold_1538	30001	40001	0	3	45
Cf746836_TGAC_s1v1_scaffold_1538	40001	50001	0	1	46
Cf746836_TGAC_s1v1_scaffold_1538	50001	60001	0	3	46
Cf746836_TGAC_s1v1_scaffold_1538	60001	70001	0	1	46
Cf746836_TGAC_s1v1_scaffold_1538	70001	70580	0	0	46
Cf746836_TGAC_s1v1_scaffold_1539	1	10001	63	2	42
Cf746836_TGAC_s1v1_scaffold_1539	10001	20001	0	3	44
Cf746836_TGAC_s1v1_scaffold_1539	20001	30001	0	3	42
Cf746836_TGAC_s1v1_scaffold_1539	30001	40001	0	0	43
Cf746836_TGAC_s1v1_scaffold_1539	40001	50001	0	1	40
Cf746836_TGAC_s1v1_scaffold_1539	50001	60001	0	1	41
Cf746836_TGAC_s1v1_scaffold_1539	60001	70001	0	6	44
Cf746836_TGAC_s1v1_scaffold_1539	70001	80001	0	2	46
Cf746836_TGAC_s1v1_scaffold_1539	80001	82686	0	0	48
Cf746836_TGAC_s1v1_scaffold_154	1	10001	13	2	43
Cf746836_TGAC_s1v1_scaffold_154	10001	16150	0	3	46
Cf746836_TGAC_s1v1_scaffold_1540	1	10001	17	1	47
Cf746836_TGAC_s1v1_scaffold_1540	10001	20001	0	1	46
Cf746836_TGAC_s1v1_scaffold_1540	20001	30001	0	1	42
Cf746836_TGAC_s1v1_scaffold_1540	30001	31213	0	0	43
Cf746836_TGAC_s1v1_scaffold_1541	1	10001	53	1	49
Cf746836_TGAC_s1v1_scaffold_1541	10001	20001	0	1	43
Cf746836_TGAC_s1v1_scaffold_1541	20001	30001	0	0	46
Cf746836_TGAC_s1v1_scaffold_1541	30001	40001	0	3	45
Cf746836_TGAC_s1v1_scaffold_1541	40001	50001	0	1	43
Cf746836_TGAC_s1v1_scaffold_1541	50001	53493	0	0	35
Cf746836_TGAC_s1v1_scaffold_1542	1	2287	5	0	50
Cf746836_TGAC_s1v1_scaffold_1543	1	10001	2	0	29
Cf746836_TGAC_s1v1_scaffold_1543	10001	14735	0	1	31
Cf746836_TGAC_s1v1_scaffold_1544	1	10001	16	0	37
Cf746836_TGAC_s1v1_scaffold_1544	10001	18348	0	1	33
Cf746836_TGAC_s1v1_scaffold_1545	1	10001	20	1	43
Cf746836_TGAC_s1v1_scaffold_1545	10001	20001	0	4	42
Cf746836_TGAC_s1v1_scaffold_1545	20001	22696	0	1	47
Cf746836_TGAC_s1v1_scaffold_1546	1	10001	13	0	19
Cf746836_TGAC_s1v1_scaffold_1546	10001	14465	0	0	21
Cf746836_TGAC_s1v1_scaffold_1547	1	10001	156	0	39
Cf746836_TGAC_s1v1_scaffold_1547	10001	20001	0	2	40
Cf746836_TGAC_s1v1_scaffold_1547	20001	30001	0	4	44
Cf746836_TGAC_s1v1_scaffold_1547	30001	40001	0	3	44
Cf746836_TGAC_s1v1_scaffold_1547	40001	50001	0	1	46
Cf746836_TGAC_s1v1_scaffold_1547	50001	60001	0	1	45
Cf746836_TGAC_s1v1_scaffold_1547	60001	70001	0	3	44
Cf746836_TGAC_s1v1_scaffold_1547	70001	80001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1547	80001	90001	0	5	46
Cf746836_TGAC_s1v1_scaffold_1547	90001	100001	0	0	36
Cf746836_TGAC_s1v1_scaffold_1547	100001	110001	0	1	43
Cf746836_TGAC_s1v1_scaffold_1547	110001	120001	0	1	42
Cf746836_TGAC_s1v1_scaffold_1547	120001	130001	0	2	38
Cf746836_TGAC_s1v1_scaffold_1547	130001	140001	0	1	41
Cf746836_TGAC_s1v1_scaffold_1547	140001	150001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1547	150001	160001	0	4	46
Cf746836_TGAC_s1v1_scaffold_1547	160001	170001	0	1	47
Cf746836_TGAC_s1v1_scaffold_1547	170001	171373	0	0	38
Cf746836_TGAC_s1v1_scaffold_1548	1	10001	43	0	37
Cf746836_TGAC_s1v1_scaffold_1548	10001	20001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1548	20001	30001	0	2	46
Cf746836_TGAC_s1v1_scaffold_1548	30001	40001	0	1	38
Cf746836_TGAC_s1v1_scaffold_1548	40001	50001	0	0	30
Cf746836_TGAC_s1v1_scaffold_1548	50001	50066	0	0	45
Cf746836_TGAC_s1v1_scaffold_1549	1	10001	4	2	43
Cf746836_TGAC_s1v1_scaffold_1549	10001	12097	0	0	42
Cf746836_TGAC_s1v1_scaffold_155	1	10001	15	4	47
Cf746836_TGAC_s1v1_scaffold_155	10001	14363	0	1	47
Cf746836_TGAC_s1v1_scaffold_1550	1	10001	276	0	26
Cf746836_TGAC_s1v1_scaffold_1550	10001	20001	0	0	18
Cf746836_TGAC_s1v1_scaffold_1550	20001	30001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1550	30001	40001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1550	40001	50001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1550	50001	60001	0	0	23
Cf746836_TGAC_s1v1_scaffold_1550	60001	70001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1550	70001	80001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1550	80001	90001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1550	90001	100001	0	1	30
Cf746836_TGAC_s1v1_scaffold_1550	100001	110001	0	4	48
Cf746836_TGAC_s1v1_scaffold_1550	110001	120001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1550	120001	130001	0	3	39
Cf746836_TGAC_s1v1_scaffold_1550	130001	140001	0	0	29
Cf746836_TGAC_s1v1_scaffold_1550	140001	150001	0	1	44
Cf746836_TGAC_s1v1_scaffold_1550	150001	160001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1550	160001	170001	0	3	46
Cf746836_TGAC_s1v1_scaffold_1550	170001	180001	0	3	43
Cf746836_TGAC_s1v1_scaffold_1550	180001	190001	0	0	43
Cf746836_TGAC_s1v1_scaffold_1550	190001	200001	0	6	46
Cf746836_TGAC_s1v1_scaffold_1550	200001	210001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1550	210001	220001	0	2	46
Cf746836_TGAC_s1v1_scaffold_1550	220001	230001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1550	230001	240001	0	5	47
Cf746836_TGAC_s1v1_scaffold_1550	240001	250001	0	1	44
Cf746836_TGAC_s1v1_scaffold_1550	250001	260001	0	5	46
Cf746836_TGAC_s1v1_scaffold_1550	260001	270001	0	1	42
Cf746836_TGAC_s1v1_scaffold_1550	270001	280001	0	3	47
Cf746836_TGAC_s1v1_scaffold_1550	280001	290001	0	8	46
Cf746836_TGAC_s1v1_scaffold_1550	290001	300001	0	0	46
Cf746836_TGAC_s1v1_scaffold_1550	300001	310001	0	0	46
Cf746836_TGAC_s1v1_scaffold_1550	310001	320001	0	1	46
Cf746836_TGAC_s1v1_scaffold_1550	320001	330001	0	3	44
Cf746836_TGAC_s1v1_scaffold_1550	330001	340001	0	1	41
Cf746836_TGAC_s1v1_scaffold_1550	340001	350001	0	0	27
Cf746836_TGAC_s1v1_scaffold_1550	350001	360001	0	0	36
Cf746836_TGAC_s1v1_scaffold_1550	360001	369603	0	5	47
Cf746836_TGAC_s1v1_scaffold_1551	1	1208	0	0	17
Cf746836_TGAC_s1v1_scaffold_1552	1	10001	11	1	30
Cf746836_TGAC_s1v1_scaffold_1552	10001	11391	0	0	38
Cf746836_TGAC_s1v1_scaffold_1553	1	10001	153	0	25
Cf746836_TGAC_s1v1_scaffold_1553	10001	20001	0	0	18
Cf746836_TGAC_s1v1_scaffold_1553	20001	30001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1553	30001	40001	0	0	23
Cf746836_TGAC_s1v1_scaffold_1553	40001	50001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1553	50001	60001	0	0	29
Cf746836_TGAC_s1v1_scaffold_1553	60001	70001	0	0	27
Cf746836_TGAC_s1v1_scaffold_1553	70001	80001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1553	80001	90001	0	0	21
Cf746836_TGAC_s1v1_scaffold_1553	90001	100001	0	0	29
Cf746836_TGAC_s1v1_scaffold_1553	100001	110001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1553	110001	120001	0	2	43
Cf746836_TGAC_s1v1_scaffold_1553	120001	130001	0	1	40
Cf746836_TGAC_s1v1_scaffold_1553	130001	140001	0	2	43
Cf746836_TGAC_s1v1_scaffold_1553	140001	150001	0	10	49
Cf746836_TGAC_s1v1_scaffold_1553	150001	160001	0	3	46
Cf746836_TGAC_s1v1_scaffold_1553	160001	170001	0	4	47
Cf746836_TGAC_s1v1_scaffold_1553	170001	180001	0	4	45
Cf746836_TGAC_s1v1_scaffold_1553	180001	190001	0	4	45
Cf746836_TGAC_s1v1_scaffold_1553	190001	200001	0	0	45
Cf746836_TGAC_s1v1_scaffold_1553	200001	210001	0	3	47
Cf746836_TGAC_s1v1_scaffold_1553	210001	218735	0	3	47
Cf746836_TGAC_s1v1_scaffold_1554	1	10001	23	0	47
Cf746836_TGAC_s1v1_scaffold_1554	10001	17083	0	0	38
Cf746836_TGAC_s1v1_scaffold_1555	1	10001	59	0	28
Cf746836_TGAC_s1v1_scaffold_1555	10001	20001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1555	20001	30001	0	0	26
Cf746836_TGAC_s1v1_scaffold_1555	30001	40001	0	1	37
Cf746836_TGAC_s1v1_scaffold_1555	40001	50001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1555	50001	60001	0	2	48
Cf746836_TGAC_s1v1_scaffold_1555	60001	70001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1555	70001	80001	0	1	49
Cf746836_TGAC_s1v1_scaffold_1555	80001	84961	0	0	45
Cf746836_TGAC_s1v1_scaffold_1556	1	10001	131	0	44
Cf746836_TGAC_s1v1_scaffold_1556	10001	20001	0	0	40
Cf746836_TGAC_s1v1_scaffold_1556	20001	30001	0	1	43
Cf746836_TGAC_s1v1_scaffold_1556	30001	40001	0	4	47
Cf746836_TGAC_s1v1_scaffold_1556	40001	50001	0	1	46
Cf746836_TGAC_s1v1_scaffold_1556	50001	60001	0	1	43
Cf746836_TGAC_s1v1_scaffold_1556	60001	70001	0	1	47
Cf746836_TGAC_s1v1_scaffold_1556	70001	80001	0	0	45
Cf746836_TGAC_s1v1_scaffold_1556	80001	90001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1556	90001	100001	0	4	45
Cf746836_TGAC_s1v1_scaffold_1556	100001	110001	0	4	46
Cf746836_TGAC_s1v1_scaffold_1556	110001	120001	0	4	46
Cf746836_TGAC_s1v1_scaffold_1556	120001	130001	0	5	45
Cf746836_TGAC_s1v1_scaffold_1556	130001	140001	0	6	44
Cf746836_TGAC_s1v1_scaffold_1556	140001	150001	0	1	33
Cf746836_TGAC_s1v1_scaffold_1556	150001	160001	0	1	45
Cf746836_TGAC_s1v1_scaffold_1556	160001	170001	0	2	43
Cf746836_TGAC_s1v1_scaffold_1556	170001	180001	0	3	48
Cf746836_TGAC_s1v1_scaffold_1556	180001	190001	0	2	46
Cf746836_TGAC_s1v1_scaffold_1556	190001	198933	0	2	42
Cf746836_TGAC_s1v1_scaffold_1557	1	10001	11	0	23
Cf746836_TGAC_s1v1_scaffold_1557	10001	14084	0	0	20
Cf746836_TGAC_s1v1_scaffold_1558	1	4105	0	0	18
Cf746836_TGAC_s1v1_scaffold_1559	1	10001	51	0	30
Cf746836_TGAC_s1v1_scaffold_1559	10001	20001	0	3	47
Cf746836_TGAC_s1v1_scaffold_1559	20001	30001	0	3	44
Cf746836_TGAC_s1v1_scaffold_1559	30001	40001	0	0	40
Cf746836_TGAC_s1v1_scaffold_1559	40001	50001	0	0	33
Cf746836_TGAC_s1v1_scaffold_1559	50001	60001	0	1	35
Cf746836_TGAC_s1v1_scaffold_1559	60001	70001	0	3	37
Cf746836_TGAC_s1v1_scaffold_1559	70001	80001	0	0	26
Cf746836_TGAC_s1v1_scaffold_1559	80001	90001	0	2	34
Cf746836_TGAC_s1v1_scaffold_1559	90001	95712	0	0	22
Cf746836_TGAC_s1v1_scaffold_156	1	1259	6	0	51
Cf746836_TGAC_s1v1_scaffold_1560	1	10001	111	4	44
Cf746836_TGAC_s1v1_scaffold_1560	10001	20001	0	1	44
Cf746836_TGAC_s1v1_scaffold_1560	20001	30001	0	3	46
Cf746836_TGAC_s1v1_scaffold_1560	30001	40001	0	4	43
Cf746836_TGAC_s1v1_scaffold_1560	40001	50001	0	0	45
Cf746836_TGAC_s1v1_scaffold_1560	50001	60001	0	2	47
Cf746836_TGAC_s1v1_scaffold_1560	60001	70001	0	3	47
Cf746836_TGAC_s1v1_scaffold_1560	70001	80001	0	0	46
Cf746836_TGAC_s1v1_scaffold_1560	80001	90001	0	0	30
Cf746836_TGAC_s1v1_scaffold_1560	90001	100001	0	0	26
Cf746836_TGAC_s1v1_scaffold_1560	100001	110001	0	2	38
Cf746836_TGAC_s1v1_scaffold_1560	110001	120001	0	2	42
Cf746836_TGAC_s1v1_scaffold_1560	120001	122517	0	1	40
Cf746836_TGAC_s1v1_scaffold_1561	1	7338	7	0	33
Cf746836_TGAC_s1v1_scaffold_1562	1	10001	49	0	41
Cf746836_TGAC_s1v1_scaffold_1562	10001	20001	0	1	32
Cf746836_TGAC_s1v1_scaffold_1562	20001	30001	0	4	42
Cf746836_TGAC_s1v1_scaffold_1562	30001	40001	0	0	42
Cf746836_TGAC_s1v1_scaffold_1562	40001	50001	0	3	48
Cf746836_TGAC_s1v1_scaffold_1562	50001	60001	0	6	44
Cf746836_TGAC_s1v1_scaffold_1562	60001	70001	0	2	43
Cf746836_TGAC_s1v1_scaffold_1562	70001	80001	0	0	38
Cf746836_TGAC_s1v1_scaffold_1562	80001	83984	0	1	45
Cf746836_TGAC_s1v1_scaffold_1563	1	10001	78	1	31
Cf746836_TGAC_s1v1_scaffold_1563	10001	20001	0	0	35
Cf746836_TGAC_s1v1_scaffold_1563	20001	30001	0	4	47
Cf746836_TGAC_s1v1_scaffold_1563	30001	40001	0	3	43
Cf746836_TGAC_s1v1_scaffold_1563	40001	50001	0	7	45
Cf746836_TGAC_s1v1_scaffold_1563	50001	60001	0	4	43
Cf746836_TGAC_s1v1_scaffold_1563	60001	70001	0	5	44
Cf746836_TGAC_s1v1_scaffold_1563	70001	80001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1563	80001	83460	0	0	43
Cf746836_TGAC_s1v1_scaffold_1564	1	10001	25	0	20
Cf746836_TGAC_s1v1_scaffold_1564	10001	20001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1564	20001	30001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1564	30001	40001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1564	40001	46035	0	0	24
Cf746836_TGAC_s1v1_scaffold_1565	1	10001	30	0	21
Cf746836_TGAC_s1v1_scaffold_1565	10001	20001	0	0	19
Cf746836_TGAC_s1v1_scaffold_1565	20001	30001	0	0	24
Cf746836_TGAC_s1v1_scaffold_1565	30001	40001	0	0	23
Cf746836_TGAC_s1v1_scaffold_1565	40001	50001	0	0	21
Cf746836_TGAC_s1v1_scaffold_1565	50001	60001	0	0	20
Cf746836_TGAC_s1v1_scaffold_1565	60001	70001	0	0	27
Cf746836_TGAC_s1v1_scaffold_1565	70001	80001	0	0	27
Cf746836_TGAC_s1v1_scaffold_1565	80001	90001	0	0	23
Cf746836_TGAC_s1v1_scaffold_1565	90001	100001	0	0	26
Cf746836_TGAC_s1v1_scaffold_1565	100001	108718	0	0	25
Cf746836_TGAC_s1v1_scaffold_1566	1	10001	46	5	40
Cf746836_TGAC_s1v1_scaffold_1566	10001	20001	0	7	44
Cf746836_TGAC_s1v1_scaffold_1566	20001	30001	0	1	45
Cf746836_TGAC_s1v1_scaffold_1566	30001	40001	0	5	46
Cf746836_TGAC_s1v1_scaffold_1566	40001	50001	0	3	42
Cf746836_TGAC_s1v1_scaffold_1566	50001	52917	0	2	42
Cf746836_TGAC_s1v1_scaffold_1567	1	10001	49	6	47
Cf746836_TGAC_s1v1_scaffold_1567	10001	20001	0	1	37
Cf746836_TGAC_s1v1_scaffold_1567	20001	30001	0	0	32
Cf746836_TGAC_s1v1_scaffold_1567	30001	40001	0	0	44
Cf746836_TGAC_s1v1_scaffold_1567	40001	50001	0	4	46
Cf746836_TGAC_s1v1_scaffold_1567	50001	60001	0	1	48
Cf746836_TGAC_s1v1_scaffold_1567	60001	68040	0	1	42
Cf746836_TGAC_s1v1_scaffold_1568	1	10001	32	5	38
Cf746836_TGAC_s1v1_scaffold_1568	10001	20001	0	1	39
Cf746836_TGAC_s1v1_scaffold_1568	20001	30001	0	1	35
Cf746836_TGAC_s1v1_scaffold_1568	30001	40001	0	1	37
Cf746836_TGAC_s1v1_scaffold_1568	40001	50001	0	0	41
Cf746836_TGAC_s1v1_scaffold_1568	50001	50911	0	1	49
Cf746836_TGAC_s1v1_scaffold_1569	1	10001	79	3	45
Cf746836_TGAC_s1v1_scaffold_1569	10001	20001	0	4	45
Cf746836_TGAC_s1v1_scaffold_1569	20001	30001	0	5	48
Cf746836_TGAC_s1v1_scaffold_1569	30001	40001	0	0	45
Cf746836_TGAC_s1v1_scaffold_1569	40001	50001	0	0	43
Cf746836_TGAC_s1v1_scaffold_1569	50001	60001	0	2	40
Cf746836_TGAC_s1v1_scaffold_1569	60001	70001	0	0	40
Cf746836_TGAC_s1v1_scaffold_1569	70001	80001	0	3	46
Cf746836_TGAC_s1v1_scaffold_1569	80001	90001	0	1	45
Cf746836_TGAC_s1v1_scaffold_1569	90001	95711	0	0	39
Cf746836_TGAC_s1v1_scaffold_157	1	9278	10	5	48
Cf746836_TGAC_s1v1_scaffold_1570	1	10001	16	0	22
Cf746836_TGAC_s1v1_scaffold_1570	10001	20001	0	0	32
Cf746836_TGAC_s1v1_scaffold_1570	20001	30001	0	0	20
Cf746836_TGAC_s1v1_scaffold_1570	30001	40001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1570	40001	50001	0	0	21
Cf746836_TGAC_s1v1_scaffold_1570	50001	55897	0	0	21
Cf746836_TGAC_s1v1_scaffold_1571	1	10001	115	2	47
Cf746836_TGAC_s1v1_scaffold_1571	10001	20001	0	3	42
Cf746836_TGAC_s1v1_scaffold_1571	20001	30001	0	1	45
Cf746836_TGAC_s1v1_scaffold_1571	30001	40001	0	4	45
Cf746836_TGAC_s1v1_scaffold_1571	40001	50001	0	0	45
Cf746836_TGAC_s1v1_scaffold_1571	50001	60001	0	3	42
Cf746836_TGAC_s1v1_scaffold_1571	60001	70001	0	4	39
Cf746836_TGAC_s1v1_scaffold_1571	70001	80001	0	4	44
Cf746836_TGAC_s1v1_scaffold_1571	80001	90001	0	0	43
Cf746836_TGAC_s1v1_scaffold_1571	90001	100001	0	0	43
Cf746836_TGAC_s1v1_scaffold_1571	100001	110001	0	6	47
Cf746836_TGAC_s1v1_scaffold_1571	110001	120001	0	2	42
Cf746836_TGAC_s1v1_scaffold_1571	120001	130001	0	0	44
Cf746836_TGAC_s1v1_scaffold_1571	130001	139886	0	2	39
Cf746836_TGAC_s1v1_scaffold_1572	1	10001	65	0	23
Cf746836_TGAC_s1v1_scaffold_1572	10001	20001	0	0	19
Cf746836_TGAC_s1v1_scaffold_1572	20001	30001	0	0	23
Cf746836_TGAC_s1v1_scaffold_1572	30001	40001	0	0	28
Cf746836_TGAC_s1v1_scaffold_1572	40001	50001	0	0	20
Cf746836_TGAC_s1v1_scaffold_1572	50001	60001	0	0	21
Cf746836_TGAC_s1v1_scaffold_1572	60001	70001	0	0	28
Cf746836_TGAC_s1v1_scaffold_1572	70001	80001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1572	80001	90001	0	1	21
Cf746836_TGAC_s1v1_scaffold_1572	90001	100001	0	0	19
Cf746836_TGAC_s1v1_scaffold_1572	100001	110001	0	0	42
Cf746836_TGAC_s1v1_scaffold_1572	110001	120001	0	3	47
Cf746836_TGAC_s1v1_scaffold_1572	120001	130001	0	0	44
Cf746836_TGAC_s1v1_scaffold_1572	130001	139565	0	7	43
Cf746836_TGAC_s1v1_scaffold_1573	1	10001	77	2	43
Cf746836_TGAC_s1v1_scaffold_1573	10001	20001	0	0	43
Cf746836_TGAC_s1v1_scaffold_1573	20001	30001	0	0	29
Cf746836_TGAC_s1v1_scaffold_1573	30001	40001	0	0	30
Cf746836_TGAC_s1v1_scaffold_1573	40001	50001	0	0	21
Cf746836_TGAC_s1v1_scaffold_1573	50001	60001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1573	60001	70001	0	2	46
Cf746836_TGAC_s1v1_scaffold_1573	70001	80001	0	2	45
Cf746836_TGAC_s1v1_scaffold_1573	80001	90001	0	2	48
Cf746836_TGAC_s1v1_scaffold_1573	90001	95954	0	0	42
Cf746836_TGAC_s1v1_scaffold_1574	1	10001	7	0	26
Cf746836_TGAC_s1v1_scaffold_1574	10001	20001	0	2	33
Cf746836_TGAC_s1v1_scaffold_1574	20001	29430	0	1	34
Cf746836_TGAC_s1v1_scaffold_1575	1	10001	7	4	37
Cf746836_TGAC_s1v1_scaffold_1575	10001	13186	0	0	30
Cf746836_TGAC_s1v1_scaffold_1576	1	3841	3	0	36
Cf746836_TGAC_s1v1_scaffold_1577	1	3867	3	0	36
Cf746836_TGAC_s1v1_scaffold_1578	1	3319	3	1	40
Cf746836_TGAC_s1v1_scaffold_1579	1	10001	55	0	34
Cf746836_TGAC_s1v1_scaffold_1579	10001	20001	0	0	44
Cf746836_TGAC_s1v1_scaffold_1579	20001	30001	0	6	45
Cf746836_TGAC_s1v1_scaffold_1579	30001	40001	0	3	43
Cf746836_TGAC_s1v1_scaffold_1579	40001	50001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1579	50001	60001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1579	60001	70001	0	2	44
Cf746836_TGAC_s1v1_scaffold_1579	70001	78025	0	2	45
Cf746836_TGAC_s1v1_scaffold_158	1	2733	10	0	48
Cf746836_TGAC_s1v1_scaffold_1580	1	10001	30	1	45
Cf746836_TGAC_s1v1_scaffold_1580	10001	20001	0	3	40
Cf746836_TGAC_s1v1_scaffold_1580	20001	30001	0	2	35
Cf746836_TGAC_s1v1_scaffold_1580	30001	40001	0	0	26
Cf746836_TGAC_s1v1_scaffold_1580	40001	40475	0	0	26
Cf746836_TGAC_s1v1_scaffold_1581	1	10001	29	5	47
Cf746836_TGAC_s1v1_scaffold_1581	10001	15780	0	6	46
Cf746836_TGAC_s1v1_scaffold_1582	1	4864	6	1	41
Cf746836_TGAC_s1v1_scaffold_1583	1	6834	0	0	38
Cf746836_TGAC_s1v1_scaffold_1584	1	10001	37	3	42
Cf746836_TGAC_s1v1_scaffold_1584	10001	20001	0	5	43
Cf746836_TGAC_s1v1_scaffold_1584	20001	30001	0	0	38
Cf746836_TGAC_s1v1_scaffold_1584	30001	40001	0	7	46
Cf746836_TGAC_s1v1_scaffold_1584	40001	50001	0	0	44
Cf746836_TGAC_s1v1_scaffold_1584	50001	54085	0	0	23
Cf746836_TGAC_s1v1_scaffold_1585	1	10001	6	5	36
Cf746836_TGAC_s1v1_scaffold_1585	10001	11216	0	1	30
Cf746836_TGAC_s1v1_scaffold_1586	1	6056	4	0	19
Cf746836_TGAC_s1v1_scaffold_1587	1	10001	41	0	34
Cf746836_TGAC_s1v1_scaffold_1587	10001	20001	0	1	43
Cf746836_TGAC_s1v1_scaffold_1587	20001	30001	0	0	42
Cf746836_TGAC_s1v1_scaffold_1587	30001	40001	0	1	42
Cf746836_TGAC_s1v1_scaffold_1587	40001	49667	0	3	46
Cf746836_TGAC_s1v1_scaffold_1588	1	10001	42	0	23
Cf746836_TGAC_s1v1_scaffold_1588	10001	20001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1588	20001	30001	0	0	27
Cf746836_TGAC_s1v1_scaffold_1588	30001	40001	0	0	20
Cf746836_TGAC_s1v1_scaffold_1588	40001	50001	0	0	23
Cf746836_TGAC_s1v1_scaffold_1588	50001	60001	0	2	25
Cf746836_TGAC_s1v1_scaffold_1588	60001	70001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1588	70001	80001	0	0	25
Cf746836_TGAC_s1v1_scaffold_1588	80001	87604	0	0	23
Cf746836_TGAC_s1v1_scaffold_1589	1	10001	5	1	25
Cf746836_TGAC_s1v1_scaffold_1589	10001	20001	0	0	19
Cf746836_TGAC_s1v1_scaffold_1589	20001	24230	0	0	19
Cf746836_TGAC_s1v1_scaffold_159	1	10001	21	2	49
Cf746836_TGAC_s1v1_scaffold_159	10001	20001	0	3	45
Cf746836_TGAC_s1v1_scaffold_159	20001	28088	0	2	47
Cf746836_TGAC_s1v1_scaffold_1590	1	10001	13	1	39
Cf746836_TGAC_s1v1_scaffold_1590	10001	13890	0	0	35
Cf746836_TGAC_s1v1_scaffold_1591	1	10001	17	6	46
Cf746836_TGAC_s1v1_scaffold_1591	10001	20001	0	0	28
Cf746836_TGAC_s1v1_scaffold_1591	20001	30001	0	0	20
Cf746836_TGAC_s1v1_scaffold_1591	30001	30498	0	0	17
Cf746836_TGAC_s1v1_scaffold_1592	1	10001	31	1	49
Cf746836_TGAC_s1v1_scaffold_1592	10001	20001	0	5	46
Cf746836_TGAC_s1v1_scaffold_1592	20001	30001	0	0	48
Cf746836_TGAC_s1v1_scaffold_1592	30001	40001	0	1	33
Cf746836_TGAC_s1v1_scaffold_1592	40001	41590	0	0	23
Cf746836_TGAC_s1v1_scaffold_1593	1	10001	25	2	42
Cf746836_TGAC_s1v1_scaffold_1593	10001	20001	0	0	32
Cf746836_TGAC_s1v1_scaffold_1593	20001	30001	0	0	22
Cf746836_TGAC_s1v1_scaffold_1593	30001	36784	0	0	29
Cf746836_TGAC_s1v1_scaffold_1594	1	10001	49	0	26
Cf746836_TGAC_s1v1_scaffold_1594	10001	20001	0	0	24
